date,asset,signal_close_cny,ma250_cny,below_count,above_count,state,pending_action,signal_paused,check_frequency
2016-01-25,dividend_low_vol,8953.49,10464.26368,0,0,off,,False,daily
2016-01-25,nasdaq100,672.571192085266,683.4707829506134,0,0,on,,False,daily
2016-01-25,gold,697.90032,694.2097320439999,0,0,off,,False,daily
2016-01-26,dividend_low_vol,8473.68,10464.321,0,0,off,,False,daily
2016-01-26,nasdaq100,678.8714200424195,683.6642778765412,0,0,on,,False,daily
2016-01-26,gold,706.052592,693.9496766120001,0,0,off,,False,daily
2016-01-27,dividend_low_vol,8442.93,10463.548959999998,0,0,off,,False,daily
2016-01-27,nasdaq100,661.544846043396,683.7647152479644,0,0,on,sell,False,daily
2016-01-27,gold,708.309437,693.765701608,0,0,off,,False,daily
2016-01-28,dividend_low_vol,8278.25,10460.7346,0,0,off,,False,daily
2016-01-28,nasdaq100,670.5888,683.9197726861083,0,0,off,,False,daily
2016-01-28,gold,700.4365760000001,693.4814448120001,0,0,off,,False,daily
2016-01-29,dividend_low_vol,8505.18,10458.855280000002,0,0,off,,False,daily
2016-01-29,nasdaq100,684.6755579406738,684.1051403858215,0,0,off,,False,daily
2016-01-29,gold,703.2833919999999,693.229475388,0,0,off,,False,daily
2016-02-01,dividend_low_vol,8408.29,10456.619480000001,0,0,off,,False,daily
2016-02-01,nasdaq100,686.788122088623,684.275286465091,0,0,off,,False,daily
2016-02-01,gold,710.73129,693.042615888,0,0,off,,False,daily
2016-02-02,dividend_low_vol,8544.89,10454.63648,0,0,off,,False,daily
2016-02-02,nasdaq100,672.0959350395203,684.3930722806152,0,0,off,,False,daily
2016-02-02,gold,711.1781550000001,692.849190204,0,0,off,,False,daily
2016-02-03,dividend_low_vol,8492.19,10452.7184,0,0,off,,False,daily
2016-02-03,nasdaq100,668.5670140838623,684.4726762195313,0,0,off,,False,daily
2016-02-03,gold,718.482625,692.6775912479999,0,0,off,buy,False,daily
2016-02-04,dividend_low_vol,8572.06,10451.38928,0,0,off,,False,daily
2016-02-04,nasdaq100,667.210280015564,684.5666913241669,0,0,off,,False,daily
2016-02-04,gold,725.7593659999999,692.61856756,0,0,on,,False,daily
2016-02-05,dividend_low_vol,8550.37,10450.13588,0,0,off,,False,daily
2016-02-05,nasdaq100,644.7465380477905,684.5770343601043,0,0,off,,False,daily
2016-02-05,gold,738.05472,692.593109484,0,0,on,,False,daily
2016-02-08,nasdaq100,634.8900380477905,684.5105616742065,0,0,off,,False,daily
2016-02-08,gold,747.9769299999999,692.627769064,0,0,on,,False,daily
2016-02-09,nasdaq100,632.9187179946899,684.4260057126647,0,0,off,,False,daily
2016-02-09,gold,746.33418,692.690008368,0,0,on,,False,daily
2016-02-10,nasdaq100,635.3500060424805,684.3199497368346,0,0,off,,False,daily
2016-02-10,gold,752.1166599999999,692.7677911679999,0,0,on,,False,daily
2016-02-11,nasdaq100,634.4300700531005,684.1892390896423,0,0,off,,False,daily
2016-02-11,gold,782.2775499999999,692.95216776,0,0,on,,False,daily
2016-02-12,nasdaq100,644.0893979415894,684.0883776439636,0,0,off,,False,daily
2016-02-12,gold,777.74356,693.160757416,0,0,on,,False,daily
2016-02-15,dividend_low_vol,8488.42,10449.1012,0,0,off,,False,daily
2016-02-16,dividend_low_vol,8720.48,10449.945119999998,0,0,off,,False,daily
2016-02-16,nasdaq100,653.0385638717651,684.0195600638306,0,0,off,,False,daily
2016-02-16,gold,747.7724579999999,693.241206592,0,0,on,,False,daily
2016-02-17,dividend_low_vol,8776.4,10450.2878,0,0,off,,False,daily
2016-02-17,nasdaq100,669.0175,684.0013985067504,0,0,off,,False,daily
2016-02-17,gold,753.73796,693.355525136,0,0,on,,False,daily
2016-02-18,dividend_low_vol,8763.13,10450.907360000001,0,0,off,,False,daily
2016-02-18,nasdaq100,660.2966909317017,683.9303404348572,0,0,off,,False,daily
2016-02-18,gold,770.813127,693.5546564919999,0,0,on,,False,daily
2016-02-19,dividend_low_vol,8738.49,10451.835479999998,0,0,off,,False,daily
2016-02-19,nasdaq100,662.6479080917359,683.8659353832093,0,0,off,,False,daily
2016-02-19,gold,766.645116,693.733363044,0,0,on,,False,daily
2016-02-22,dividend_low_vol,8918.33,10454.4046,0,0,off,,False,daily
2016-02-22,nasdaq100,673.3546080413819,683.8423556135498,0,0,off,,False,daily
2016-02-22,gold,752.960153,693.861582872,0,0,on,,False,daily
2016-02-23,dividend_low_vol,8837.55,10456.70216,0,0,off,,False,daily
2016-02-23,nasdaq100,662.9415659500122,683.7819286195069,0,0,off,,False,daily
2016-02-23,gold,765.012886,694.024922936,0,0,on,,False,daily
2016-02-24,dividend_low_vol,8894.01,10458.479599999999,0,0,off,,False,daily
2016-02-24,nasdaq100,669.5489699249267,683.7344661999633,0,0,off,,False,daily
2016-02-24,gold,767.87569,694.190775744,0,0,on,,False,daily
2016-02-25,dividend_low_vol,8437.17,10458.398640000001,0,0,off,,False,daily
2016-02-25,nasdaq100,676.4539040527344,683.7218265779082,0,0,off,,False,daily
2016-02-25,gold,770.2534400000001,694.358729024,0,0,on,,False,daily
2016-02-26,dividend_low_vol,8530.68,10458.550280000001,0,0,off,,False,daily
2016-02-26,nasdaq100,676.3287719955445,683.6830162947967,0,0,off,,False,daily
2016-02-26,gold,765.78229,694.519678344,0,0,on,,False,daily
2016-02-29,dividend_low_vol,8392.45,10457.81508,0,0,off,,False,daily
2016-02-29,nasdaq100,671.63125,683.6372961578675,0,0,off,,False,daily
2016-02-29,gold,777.3886,694.731351436,0,0,on,,False,daily
2016-03-01,dividend_low_vol,8506.83,10457.42944,0,0,off,,False,daily
2016-03-01,nasdaq100,692.924505996704,683.6890248783935,0,0,off,,False,daily
2016-03-01,gold,771.3934999999999,694.929920592,0,0,on,,False,daily
2016-03-02,dividend_low_vol,8819.09,10458.02504,0,0,off,,False,daily
2016-03-02,nasdaq100,693.175928993225,683.7388625616638,0,0,off,,False,daily
2016-03-02,gold,777.3421320000001,695.15702112,0,0,on,,False,daily
2016-03-03,dividend_low_vol,8831.53,10458.69876,0,0,off,,False,daily
2016-03-03,nasdaq100,689.8906380615234,683.8080193421814,0,0,off,,False,daily
2016-03-03,gold,788.511776,695.509198944,0,0,on,,False,daily
2016-03-04,dividend_low_vol,8930.93,10458.9338,0,0,off,,False,daily
2016-03-04,nasdaq100,687.5312760864258,683.8593275359436,0,0,off,,False,daily
2016-03-04,gold,784.281456,695.8410283879999,0,0,on,,False,daily
2016-03-07,dividend_low_vol,8961.37,10459.247159999999,0,0,off,,False,daily
2016-03-07,nasdaq100,684.2577881278992,683.9484955378815,0,0,off,,False,daily
2016-03-07,gold,789.28767,696.207553748,0,0,on,,False,daily
2016-03-08,dividend_low_vol,8973.47,10459.338,0,0,off,,False,daily
2016-03-08,nasdaq100,677.4332699249268,684.0257276302948,0,0,off,,False,daily
2016-03-08,gold,784.300552,696.5710000560001,0,0,on,,False,daily
2016-03-09,dividend_low_vol,8911.29,10459.90976,0,0,off,,False,daily
2016-03-09,nasdaq100,682.4306080131531,684.1056255059142,0,0,off,,False,daily
2016-03-09,gold,778.5255900000001,696.9120535840001,0,0,on,,False,daily
2016-03-10,dividend_low_vol,8786.4,10459.814400000001,0,0,off,,False,daily
2016-03-10,nasdaq100,681.0226438293457,684.1926346129089,0,0,off,,False,daily
2016-03-10,gold,790.6005,697.2986856640001,0,0,on,,False,daily
2016-03-11,dividend_low_vol,8788.95,10460.26136,0,0,off,,False,daily
2016-03-11,nasdaq100,691.5460461273193,684.2861972738588,0,0,off,,False,daily
2016-03-11,gold,775.44854,697.624910944,0,0,on,,False,daily
2016-03-14,dividend_low_vol,8890.26,10461.26092,0,0,off,,False,daily
2016-03-14,nasdaq100,693.1843161010743,684.3876119496093,0,0,off,,False,daily
2016-03-14,gold,765.966408,697.933967416,0,0,on,,False,daily
2016-03-15,dividend_low_vol,8928.75,10461.529199999999,0,0,off,,False,daily
2016-03-15,nasdaq100,694.2679121170044,684.4757920916992,0,0,off,,False,daily
2016-03-15,gold,768.03756,698.206351684,0,0,on,,False,daily
2016-03-16,dividend_low_vol,8992.0,10462.1266,0,0,off,,False,daily
2016-03-16,nasdaq100,701.3032739364625,684.6025665820679,0,0,off,,False,daily
2016-03-16,gold,786.1141510000001,698.568037508,0,0,on,,False,daily
2016-03-17,dividend_low_vol,9028.69,10462.77628,0,0,off,,False,daily
2016-03-17,nasdaq100,696.1382182655334,684.6939692414215,0,0,off,,False,daily
2016-03-17,gold,777.7816849999999,698.8609474120001,0,0,on,,False,daily
2016-03-18,dividend_low_vol,9117.45,10463.0174,0,0,off,,False,daily
2016-03-18,nasdaq100,694.490651765442,684.7797465760681,0,0,off,,False,daily
2016-03-18,gold,774.89036,699.119945192,0,0,on,,False,daily
2016-03-21,dividend_low_vol,9209.8,10463.40388,0,0,off,,False,daily
2016-03-21,nasdaq100,698.6085539337158,684.895530872229,0,0,off,,False,daily
2016-03-21,gold,771.003552,699.3605153120001,0,0,on,,False,daily
2016-03-22,dividend_low_vol,9180.74,10462.9994,0,0,off,,False,daily
2016-03-22,nasdaq100,701.4393298187256,685.0809868702515,0,0,off,,False,daily
2016-03-22,gold,774.0355559999999,699.606030064,0,0,on,,False,daily
2016-03-23,dividend_low_vol,9167.26,10462.063559999999,0,0,off,,False,daily
2016-03-23,nasdaq100,697.3703268318176,685.2596580954835,0,0,off,,False,daily
2016-03-23,gold,758.3731349999999,699.770860828,0,0,on,,False,daily
2016-03-24,dividend_low_vol,9058.45,10459.92052,0,0,off,,False,daily
2016-03-24,nasdaq100,698.5200379119874,685.430722170578,0,0,off,,False,daily
2016-03-24,gold,757.587492,699.941049316,0,0,on,,False,daily
2016-03-25,dividend_low_vol,9121.89,10457.84864,0,0,off,,False,daily
2016-03-28,dividend_low_vol,9082.45,10455.33532,0,0,off,,False,daily
2016-03-28,nasdaq100,696.7612649703979,685.5680881671203,0,0,off,,False,daily
2016-03-28,gold,758.49466,700.151070456,0,0,on,,False,daily
2016-03-29,dividend_low_vol,9023.45,10451.87568,0,0,off,,False,daily
2016-03-29,nasdaq100,708.0806409133911,685.7819531686097,0,0,off,buy,False,daily
2016-03-29,gold,772.6881880000001,700.423509848,0,0,on,,False,daily
2016-03-30,dividend_low_vol,9216.57,10449.1296,0,0,off,,False,daily
2016-03-30,nasdaq100,706.9905319458009,686.0056837007386,0,0,on,,False,daily
2016-03-30,gold,756.963432,700.585593336,0,0,on,,False,daily
2016-03-31,dividend_low_vol,9225.59,10446.910280000002,0,0,off,,False,daily
2016-03-31,nasdaq100,704.1215803222657,686.2165394899475,0,0,on,,False,daily
2016-03-31,gold,758.54272,700.7622958000001,0,0,on,,False,daily
2016-04-01,dividend_low_vol,9250.7,10444.629879999999,0,0,off,,False,daily
2016-04-01,nasdaq100,714.8679399536132,686.450674606604,0,0,on,,False,daily
2016-04-01,gold,757.4257680000001,700.901354192,0,0,on,,False,daily
2016-04-04,nasdaq100,712.1473598144531,686.6773283702331,0,0,on,,False,daily
2016-04-04,gold,752.2436879999999,701.0328909240001,0,0,on,,False,daily
2016-04-05,dividend_low_vol,9345.29,10442.47832,0,0,off,,False,daily
2016-04-05,nasdaq100,705.1068622131347,686.8522307142273,0,0,on,,False,daily
2016-04-05,gold,761.96616,701.216175804,0,0,on,,False,daily
2016-04-06,dividend_low_vol,9312.28,10438.936399999999,0,0,off,,False,daily
2016-04-06,nasdaq100,716.9202481384277,687.0564775673766,0,0,on,,False,daily
2016-04-06,gold,757.5373199999999,701.4002156839999,0,0,on,,False,daily
2016-04-07,dividend_low_vol,9199.57,10435.508800000001,0,0,off,,False,daily
2016-04-07,nasdaq100,704.6459038284302,687.1993269826905,0,0,on,,False,daily
2016-04-07,gold,766.208739,701.585439152,0,0,on,,False,daily
2016-04-08,dividend_low_vol,9174.41,10431.39104,0,0,off,,False,daily
2016-04-08,nasdaq100,704.4452,687.3450689152343,0,0,on,,False,daily
2016-04-08,gold,765.389404,701.784524256,0,0,on,,False,daily
2016-04-11,dividend_low_vol,9282.29,10427.49708,0,0,off,,False,daily
2016-04-11,nasdaq100,701.3387901458741,687.4877640373107,0,0,on,,False,daily
2016-04-11,gold,775.1537400000001,702.041854528,0,0,on,,False,daily
2016-04-12,dividend_low_vol,9255.04,10423.113559999998,0,0,off,,False,daily
2016-04-12,nasdaq100,707.8617028083801,687.6431829074188,0,0,on,,False,daily
2016-04-12,gold,775.991195,702.281446944,0,0,on,,False,daily
2016-04-13,dividend_low_vol,9349.8,10418.199120000001,0,0,off,,False,daily
2016-04-13,nasdaq100,718.34191171875,687.8481215217987,0,0,on,,False,daily
2016-04-13,gold,769.2495359999999,702.508139724,0,0,on,,False,daily
2016-04-14,dividend_low_vol,9382.43,10413.34736,0,0,off,,False,daily
2016-04-14,nasdaq100,718.8725081329345,688.0955811973724,0,0,on,,False,daily
2016-04-14,gold,758.9250999999999,702.678069884,0,0,on,,False,daily
2016-04-15,dividend_low_vol,9371.28,10409.023040000002,0,0,off,,False,daily
2016-04-15,nasdaq100,716.1727160491944,688.2911895394195,0,0,on,,False,daily
2016-04-15,gold,763.29616,702.885556092,0,0,on,,False,daily
2016-04-18,dividend_low_vol,9273.93,10403.3792,0,0,off,,False,daily
2016-04-18,nasdaq100,719.8472127250672,688.4902582108764,0,0,on,,False,daily
2016-04-18,gold,761.977958,703.071582404,0,0,on,,False,daily
2016-04-19,dividend_low_vol,9291.88,10396.706400000001,0,0,off,,False,daily
2016-04-19,nasdaq100,713.8324247055053,688.6542404519014,0,0,on,,False,daily
2016-04-19,gold,772.1400179999999,703.3404823120001,0,0,on,,False,daily
2016-04-20,dividend_low_vol,9157.14,10388.91528,0,0,off,,False,daily
2016-04-20,nasdaq100,715.5641960525513,688.8128998966339,0,0,on,,False,daily
2016-04-20,gold,769.438475,703.575814812,0,0,on,,False,daily
2016-04-21,dividend_low_vol,9095.88,10381.41724,0,0,off,,False,daily
2016-04-21,nasdaq100,717.1226598892212,688.9430936335114,0,0,on,,False,daily
2016-04-21,gold,774.02583,703.8714435320001,0,0,on,,False,daily
2016-04-22,dividend_low_vol,9155.14,10372.89928,0,0,off,,False,daily
2016-04-22,nasdaq100,708.4136138214111,689.0341407956604,0,0,on,,False,daily
2016-04-22,gold,766.332156,704.068053736,0,0,on,,False,daily
2016-04-25,dividend_low_vol,9156.6,10363.8072,0,0,off,,False,daily
2016-04-25,nasdaq100,707.280221786499,689.1327291000886,0,0,on,,False,daily
2016-04-25,gold,767.3127000000001,704.250691916,0,0,on,,False,daily
2016-04-26,dividend_low_vol,9194.2,10355.76844,0,0,off,,False,daily
2016-04-26,nasdaq100,703.8947051925659,689.2369090986939,0,0,on,,False,daily
2016-04-26,gold,770.42235,704.46824156,0,0,on,,False,daily
2016-04-27,dividend_low_vol,9182.57,10346.92096,0,0,off,,False,daily
2016-04-27,nasdaq100,698.6245318908691,689.3614083583923,0,0,on,,False,daily
2016-04-27,gold,773.04576,704.7455516160001,0,0,on,,False,daily
2016-04-28,dividend_low_vol,9190.72,10336.80068,0,0,off,,False,daily
2016-04-28,nasdaq100,688.0035720977783,689.4081974110779,0,0,on,,False,daily
2016-04-28,gold,785.36502,705.08181352,0,0,on,,False,daily
2016-04-29,dividend_low_vol,9169.24,10326.60676,0,0,off,,False,daily
2016-04-29,nasdaq100,684.4101439025878,689.4332200833221,0,0,on,,False,daily
2016-04-29,gold,800.48537,705.4501956,0,0,on,,False,daily
2016-05-02,nasdaq100,690.8839439025878,689.5295030946869,0,0,on,,False,daily
2016-05-02,gold,797.636898,705.800472648,0,0,on,,False,daily
2016-05-03,dividend_low_vol,9310.56,10317.50416,0,0,off,,False,daily
2016-05-03,nasdaq100,686.1877217864991,689.6278033205384,0,0,on,,False,daily
2016-05-03,gold,798.0104,706.156340504,0,0,on,,False,daily
2016-05-04,dividend_low_vol,9292.88,10307.09944,0,0,off,,False,daily
2016-05-04,nasdaq100,682.2472448196412,689.6918071176971,0,0,on,,False,daily
2016-05-04,gold,793.692845,706.5154377,0,0,on,,False,daily
2016-05-05,dividend_low_vol,9299.58,10297.126639999999,0,0,off,,False,daily
2016-05-05,nasdaq100,682.9660421691894,689.724507241745,0,0,on,,False,daily
2016-05-05,gold,794.04072,706.8613151879999,0,0,on,,False,daily
2016-05-06,dividend_low_vol,9100.79,10286.314879999998,0,0,off,,False,daily
2016-05-06,nasdaq100,685.9532718963623,689.7794999246979,0,0,on,,False,daily
2016-05-06,gold,800.30046,707.2430675960001,0,0,on,,False,daily
2016-05-09,dividend_low_vol,8957.0,10274.6836,0,0,off,,False,daily
2016-05-09,nasdaq100,689.7023021087647,689.8616575314483,0,0,on,,False,daily
2016-05-09,gold,785.9141000000001,707.5431851960001,0,0,on,,False,daily
2016-05-10,dividend_low_vol,8985.71,10261.881039999998,0,0,off,,False,daily
2016-05-10,nasdaq100,699.2549619293212,689.9784197791656,0,0,on,,False,daily
2016-05-10,gold,788.1847,707.803479336,0,0,on,,False,daily
2016-05-11,dividend_low_vol,9048.74,10251.84308,0,0,off,,False,daily
2016-05-11,nasdaq100,690.382763961792,690.021796973593,0,0,on,,False,daily
2016-05-11,gold,792.68092,708.0675296799999,0,0,on,,False,daily
2016-05-12,dividend_low_vol,9090.38,10242.77424,0,0,off,,False,daily
2016-05-12,nasdaq100,689.76745602417,690.0610473202424,0,0,on,,False,daily
2016-05-12,gold,789.23624,708.307333028,0,0,on,,False,daily
2016-05-13,dividend_low_vol,9047.47,10234.768920000002,0,0,off,,False,daily
2016-05-13,nasdaq100,688.75675,690.0847813968293,0,0,on,,False,daily
2016-05-13,gold,794.51845,708.5689835,0,0,on,,False,daily
2016-05-16,dividend_low_vol,9091.97,10225.83644,0,0,off,,False,daily
2016-05-16,nasdaq100,696.2954860107421,690.1406368162627,0,0,on,,False,daily
2016-05-16,gold,793.94112,708.867709196,0,0,on,,False,daily
2016-05-17,dividend_low_vol,9057.38,10215.23128,0,0,off,,False,daily
2016-05-17,nasdaq100,687.4131818771363,690.1604573467621,0,0,on,,False,daily
2016-05-17,gold,796.50774,709.1732846040001,0,0,on,,False,daily
2016-05-18,dividend_low_vol,8992.31,10203.45644,0,0,off,,False,daily
2016-05-18,nasdaq100,692.0068239898682,690.1879583413422,0,0,on,,False,daily
2016-05-18,gold,785.0936999999999,709.446490996,0,0,on,,False,daily
2016-05-19,dividend_low_vol,8990.96,10192.0968,0,0,off,,False,daily
2016-05-19,nasdaq100,689.1486240234375,690.2061340711762,0,0,on,,False,daily
2016-05-19,gold,784.42928,709.718622836,0,0,on,,False,daily
2016-05-20,dividend_low_vol,9007.68,10180.66384,0,0,off,,False,daily
2016-05-20,nasdaq100,697.2188029937744,690.2851895188811,0,0,on,,False,daily
2016-05-20,gold,783.920935,710.0276071440001,0,0,on,,False,daily
2016-05-23,dividend_low_vol,9042.64,10170.08328,0,0,off,,False,daily
2016-05-23,nasdaq100,696.8124009994507,690.3201429215882,0,0,on,,False,daily
2016-05-23,gold,782.267421,710.331703712,0,0,on,,False,daily
2016-05-24,dividend_low_vol,9004.34,10159.70068,0,0,off,,False,daily
2016-05-24,nasdaq100,710.9769859985352,690.418354320288,0,0,on,,False,daily
2016-05-24,gold,768.9249599999999,710.5796163360001,0,0,on,,False,daily
2016-05-25,dividend_low_vol,9008.6,10148.02952,0,0,off,,False,daily
2016-05-25,nasdaq100,715.9370979995728,690.5537430366272,0,0,on,,False,daily
2016-05-25,gold,766.663524,710.817503232,0,0,on,,False,daily
2016-05-26,dividend_low_vol,9021.72,10135.96612,0,0,off,,False,daily
2016-05-26,nasdaq100,718.0562239990235,690.6882144980225,0,0,on,,False,daily
2016-05-26,gold,764.06532,711.0472485120001,0,0,on,,False,daily
2016-05-27,dividend_low_vol,9039.33,10123.15484,0,0,off,,False,daily
2016-05-27,nasdaq100,722.617976978302,690.8498309735015,0,0,on,,False,daily
2016-05-27,gold,758.706245,711.244381172,0,0,on,,False,daily
2016-05-30,dividend_low_vol,9059.03,10108.906560000001,0,0,off,,False,daily
2016-05-31,dividend_low_vol,9285.84,10093.552,0,0,off,,False,daily
2016-05-31,nasdaq100,726.0151079040527,691.0170312072908,0,0,on,,False,daily
2016-05-31,gold,763.519992,711.481280084,0,0,on,,False,daily
2016-06-01,dividend_low_vol,9266.89,10076.924200000001,0,0,off,,False,daily
2016-06-01,nasdaq100,725.5291699676513,691.2017970037139,0,0,on,,False,daily
2016-06-01,gold,762.2823119999999,711.731706516,0,0,on,,False,daily
2016-06-02,dividend_low_vol,9259.48,10059.8788,0,0,off,,False,daily
2016-06-02,nasdaq100,727.7822820510864,691.4012367762055,0,0,on,,False,daily
2016-06-02,gold,761.282105,711.992205432,0,0,on,,False,daily
2016-06-03,dividend_low_vol,9316.16,10046.24132,0,0,off,,False,daily
2016-06-03,nasdaq100,722.4118119750976,691.6054783355072,0,0,on,,False,daily
2016-06-03,gold,780.304544,712.3193011239999,0,0,on,,False,daily
2016-06-06,dividend_low_vol,9304.21,10032.22388,0,0,off,,False,daily
2016-06-06,nasdaq100,724.7390999931336,691.823756094461,0,0,on,,False,daily
2016-06-06,gold,780.246012,712.640228156,0,0,on,,False,daily
2016-06-07,dividend_low_vol,9298.37,10015.22292,0,0,off,,False,daily
2016-06-07,nasdaq100,723.99278200531,692.0019664955079,0,0,on,,False,daily
2016-06-07,gold,780.76622,712.939045876,0,0,on,,False,daily
2016-06-08,dividend_low_vol,9264.63,9997.13808,0,0,off,,False,daily
2016-06-08,nasdaq100,724.0272180175781,692.1759044296966,0,0,on,,False,daily
2016-06-08,gold,791.0047999999999,713.2912723160001,0,0,on,,False,daily
2016-06-09,nasdaq100,722.7362260131836,692.3663258337493,0,0,on,,False,daily
2016-06-09,gold,795.2787500000001,713.660614664,0,0,on,,False,daily
2016-06-10,nasdaq100,714.5374760131837,692.5374050405364,0,0,on,,False,daily
2016-06-10,gold,798.49266,714.030441944,0,0,on,,False,daily
2016-06-13,dividend_low_vol,9050.87,9977.998039999999,0,0,off,,False,daily
2016-06-13,nasdaq100,711.0858609649658,692.679809208609,0,0,on,,False,daily
2016-06-13,gold,807.450741,714.4460560279999,0,0,on,,False,daily
2016-06-14,dividend_low_vol,9080.66,9958.48376,0,0,off,,False,daily
2016-06-14,nasdaq100,712.2417819519043,692.8193433343109,0,0,on,,False,daily
2016-06-14,gold,809.42261,714.8563500280001,0,0,on,,False,daily
2016-06-15,dividend_low_vol,9176.84,9938.766,0,0,off,,False,daily
2016-06-15,nasdaq100,708.6360280303956,692.9054546858124,0,0,on,,False,daily
2016-06-15,gold,813.6288800000001,715.247469948,0,0,on,,False,daily
2016-06-16,dividend_low_vol,9119.1,9918.16936,0,0,off,,False,daily
2016-06-16,nasdaq100,711.9728020332336,693.0243376491028,0,0,on,,False,daily
2016-06-16,gold,806.735558,715.6155220999999,0,0,on,,False,daily
2016-06-17,dividend_low_vol,9185.18,9897.942360000001,0,0,off,,False,daily
2016-06-17,nasdaq100,701.225986933136,693.0801178726226,0,0,on,,False,daily
2016-06-17,gold,816.198355,716.0581797599999,0,0,on,,False,daily
2016-06-20,dividend_low_vol,9209.04,9877.89848,0,0,off,,False,daily
2016-06-20,nasdaq100,704.769912084961,693.1486806422333,0,0,on,,False,daily
2016-06-20,gold,810.327528,716.4968375760001,0,0,on,,False,daily
2016-06-21,dividend_low_vol,9201.46,9858.04364,0,0,off,,False,daily
2016-06-21,nasdaq100,708.34975,693.24593424393,0,0,on,,False,daily
2016-06-21,gold,796.251012,716.886862428,0,0,on,,False,daily
2016-06-22,dividend_low_vol,9253.32,9837.475,0,0,off,,False,daily
2016-06-22,nasdaq100,705.1029859542847,693.3346501877472,0,0,on,,False,daily
2016-06-22,gold,794.9175,717.2742424439999,0,0,on,,False,daily
2016-06-23,dividend_low_vol,9216.99,9817.465920000002,0,0,off,,False,daily
2016-06-23,nasdaq100,715.0539579315185,693.4814734628326,0,0,on,,False,daily
2016-06-23,gold,789.27444,717.6362502840001,0,0,on,,False,daily
2016-06-24,dividend_low_vol,9116.02,9799.15772,0,0,off,,False,daily
2016-06-24,nasdaq100,689.8783560562134,693.5914473664276,0,0,on,,False,daily
2016-06-24,gold,833.5561500000001,718.1624945039999,0,0,on,,False,daily
2016-06-27,dividend_low_vol,9193.39,9779.856240000001,0,0,off,,False,daily
2016-06-27,nasdaq100,679.5687901153565,693.6543865344574,0,0,on,,False,daily
